p2N_theta,p2N_kp,p2N_kd,p2N_v,p2N_Gmin_p,p2N_Gmin_d,p2N_Gstar,p2N_vr,p2N_Rstar,p2N_kdl,p2N_L50,p2N_es_exp1_kbys,p2N_es_exp2_kbys,p2N_ic_N1,p2N_ic_N2,p4N_theta,p4N_kp,p4N_kd,p4N_v,p4N_Gmin_p,p4N_Gmin_d,p4N_Gstar,p4N_vr,p4N_Rstar,p4N_kdl,p4N_L50,p4N_es_exp1_kbys,p4N_es_exp2_kbys,p4N_ic_N1,p4N_ic_N2,ic_R1,ic_R2,ic_G1_0p1,ic_G1_0p5,ic_G1_1,ic_G1_5,ic_G1_25,ic_G2_0,ic_G2_0p1,ic_G2_0p25,ic_G2_0p5,ic_G2_1,value
8.79008831611647,-4.53989854355455,-3.58601570707453,-10.5161103612901,-0.0754212472358446,-3.81042227423848,2.29749251644471,-8.04081663004302,-3.7497471352518,-5.58681994451773,2.88679690228428,-2.66081376207215,-2.62160467074669,6.4636276745425,6.29546014056822,10.8197782844103,0,1.6094379124341,-6.90775527898214,2.99573227355399,2.99573227355399,2.99573227355399,-6.90775527898214,2.99573227355399,0,3.91202300542815,0,0,6.7405410299782,6.52261472076838,1.36170584754567,-9.94619642340722,-2.49496354630871,-0.708598396416673,0.168321795900675,1.73340118023083,2.99706990190502,-10.7147007339202,-2.32504479204504,-1.54130023653511,-0.541611009094488,-0.173963301513808,4e+11
8.74595919973997,-4.44861635564692,-3.50293395100894,-11.0374521531731,1.92366814914544,0.361334602020031,-1.89456432450535,-13.3755617849526,-1.2871553342015,-3.73377919439359,2.00852197586338,-6.89122520213146,-4.15272810909371,6.51652886619065,6.30492870164239,10.8197782844103,0,1.6094379124341,-6.90775527898214,2.99573227355399,2.99573227355399,2.99573227355399,-6.90775527898214,2.99573227355399,0,3.91202300542815,0,0,6.7405410299782,6.52261472076838,-10.1874127997025,-0.677488264579129,-2.14291043261292,-0.53318116651407,0.183465335108663,1.26271158272059,3.3745791509481,-10.9242894797373,-2.32720493107946,-1.54679745878233,-1.04497987205677,0.0910515766023204,4e+11
9.33248395688969,-4.324329739048,-3.66432460566538,-13.1199010420771,2.75760484211875,-4.32252528575258,-2.71099951886531,-11.1425731235014,-0.932173855069553,-4.88856245463729,3.31921771348925,-5.36532143258265,-3.71864233729479,6.23898599200291,6.11905308307175,10.8197782844103,0,1.6094379124341,-6.90775527898214,2.99573227355399,2.99573227355399,2.99573227355399,-6.90775527898214,2.99573227355399,0,3.91202300542815,0,0,6.7405410299782,6.52261472076838,-13.3547211166741,-8.98902271135158,-2.22171435307798,-0.562911594785027,-0.167815845372121,1.69114440505155,3.03421655165087,-7.50960785848232,-2.31111626123779,-1.20846958442234,-1.03020775369188,-0.0193310911445279,4e+11
